title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Records Specialist,500344,243836,10210,Law Office,1.0,67310.13,67310.13,24463.0
Records Specialist,501162,481555,12410,Accounting,1.0,54463.85,54463.85,21734.0
