title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Manager - Esp,500251,411679,10450,Intergovernmental Relations,1.0,110000.0,110000.0,33533.0
Manager - Esp,500251,455842,10825,Professional Learning Office,1.0,84000.0,84000.0,27286.0
Manager - Esp,500251,514518,11385,Early Childhood Development - City Wide,1.0,90000.0,90000.0,28897.0
Manager - Esp,500251,502372,12620,Grant Funded Programs Office,1.0,82500.0,82500.0,26981.0
Manager - Esp,500251,502374,12620,Grant Funded Programs Office,1.0,85000.0,85000.0,27490.0
Manager - Esp,500251,519776,12625,Grant Funded Programs Office - City Wide,1.0,95700.0,95700.0,29671.0
Manager - Esp,500251,519777,12625,Grant Funded Programs Office - City Wide,1.0,110000.0,110000.0,32587.0
