title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Lead Teacher,000028,524858,23771,Theodore Herzl School,1.0,61161.97,61161.97,22958.0
Lead Teacher,000028,329367,24301,James Madison School,1.0,93146.18,93146.18,29649.0
Lead Teacher,000028,240098,26191,Arthur R Ashe Jr Elementary School,1.0,86984.55,86984.55,28360.0
Lead Teacher,000028,266444,41121,Northwest Middle,1.0,91858.96,91858.96,30611.0
