title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Budget Analyst I,501290,245781,12610,Budget & Management Office,1.0,53000.0,53000.0,21423.0
Budget Analyst I,501290,507024,12610,Budget & Management Office,1.0,53000.0,53000.0,21423.0
