title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Eeo Compliance Specialist,500146,295199,12280,Business Diversity,1.0,59683.24,59683.24,22843.0
Eeo Compliance Specialist,500146,500475,12280,Business Diversity,1.0,57652.0,57652.0,22411.0
