title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Acting Head Teacher,100048,277055,24231,Josephine C Locke School,1.0,89533.78,89533.78,30166.0
Acting Head Teacher,100048,440926,25601,James N Thorp Elementary School,0.5,67163.32,33581.66,12141.0
Acting Head Teacher,100048,486199,25601,James N Thorp Elementary School,0.5,67163.32,33581.66,12594.0
Acting Head Teacher,100048,126148,41051,Michelle Clark Academic Prep Magnet High School,1.0,77888.33,77888.33,27574.0
