title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Telecom Ops Specialist,500442,242459,12510,Information & Technology Services,1.0,59280.18,59280.18,22757.0
Telecom Ops Specialist,500442,242545,12510,Information & Technology Services,1.0,67256.05,67256.05,24452.0
