title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Senior Recruiter,500419,470725,11010,Talent Office,1.0,70000.0,70000.0,25035.0
Senior Recruiter,500419,498612,11010,Talent Office,1.0,77000.0,77000.0,26522.0
