title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Math Specialist 6-8,601328,455879,13717,Mathematics,1.0,89300.0,89300.0,28844.0
Math Specialist 6-8,601328,455880,13717,Mathematics,1.0,90065.02,90065.02,29004.0
