title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
School Library Assistant II,000532,525407,23581,John Harvard Elementary School of Excellence,1.0,43683.43,43683.43,19256.0
School Library Assistant II,000532,514551,26231,James Weldon Johnson Elementary School of Excellence,1.0,39672.05,39672.05,18591.0
School Library Assistant II,000532,487949,31251,Thomas J Higgins Community Academy,1.0,39672.05,39672.05,18250.0
School Library Assistant II,000532,488494,46221,Albert G Lane Technical High School,1.0,37555.24,37555.24,18142.0
School Library Assistant II,000532,487199,51091,Roberto Clemente Community Academy High School,1.0,37555.24,37555.24,18142.0
School Library Assistant II,000532,489584,70020,Walter Payton College Preparatory  HS,1.0,43683.43,43683.43,19444.0
