title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
EL Compliance Specialist,600037,518614,11540,Language & Cultural Education - City Wide,1.0,90000.0,90000.0,30197.0
EL Compliance Specialist,600037,518663,11540,Language & Cultural Education - City Wide,1.0,94800.0,94800.0,31265.0
