title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Head Start Ed Resource Asst,003504,217086,11385,Early Childhood Development - City Wide,1.0,41210.76,41210.76,18564.0
Head Start Ed Resource Asst,003504,217087,11385,Early Childhood Development - City Wide,1.0,41210.76,41210.76,18564.0
Head Start Ed Resource Asst,003504,246337,11385,Early Childhood Development - City Wide,1.0,41210.76,41210.76,18564.0
Head Start Ed Resource Asst,003504,255492,11385,Early Childhood Development - City Wide,1.0,41210.76,41210.76,18564.0
Head Start Ed Resource Asst,003504,255493,11385,Early Childhood Development - City Wide,1.0,41210.76,41210.76,18564.0
