title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
School Assistant II,000482,166533,23291,Frederick Funston School,1.0,33734.0,33734.0,17040.0
School Assistant II,000482,498088,24421,George B McClellan Elementary School,1.0,35384.71,35384.71,17376.0
School Assistant II,000482,428190,25921,Ella Flagg Young School,1.0,33734.0,33734.0,17040.0
