title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Parent Worker - School Sec Aid,009904,512411,22601,Rachel Carson Elementary School,1.0,21673.47,21673.47,14768.0
Parent Worker - School Sec Aid,009904,512413,22601,Rachel Carson Elementary School,1.0,21673.47,21673.47,14768.0
Parent Worker - School Sec Aid,009904,516801,22601,Rachel Carson Elementary School,1.0,21673.47,21673.47,14768.0
Parent Worker - School Sec Aid,009904,502813,23371,William C. Goudy Technology Academy,1.0,24769.68,24769.68,15425.0
Parent Worker - School Sec Aid,009904,515078,24801,Luke O'Toole School,1.0,14218.07,14218.07,13184.0
Parent Worker - School Sec Aid,009904,517462,24801,Luke O'Toole School,1.0,14218.07,14218.07,13184.0
Parent Worker - School Sec Aid,009904,404089,31161,Lawndale Community Academy School,1.0,11288.28,11288.28,12561.0
Parent Worker - School Sec Aid,009904,469431,53101,Marie Sklodowska Curie Metropolitan High School,1.0,12384.84,12384.84,12794.0
Parent Worker - School Sec Aid,009904,469432,53101,Marie Sklodowska Curie Metropolitan High School,1.0,12384.84,12384.84,12794.0
