title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Resident Principal,000075,522804,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522820,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522821,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522822,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522823,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522824,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522825,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522826,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522827,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522828,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522829,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522830,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522831,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522832,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522833,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522834,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522835,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522836,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522837,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522838,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522839,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522840,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522841,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522842,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522843,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522844,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522845,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522846,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522847,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522848,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522849,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522850,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522851,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522852,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522853,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522854,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522855,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522856,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522857,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522858,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522859,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522860,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522861,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522862,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522863,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522864,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522865,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522866,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522867,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522868,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522869,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522870,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522871,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522874,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522876,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522938,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522939,11110,Network Support,1.0,80000.0,80000.0,27971.0
Resident Principal,000075,522940,11110,Network Support,1.0,80000.0,80000.0,27971.0
