title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Manager School Incubation,501773,498333,13610,Innovation and Incubation,1.0,78000.0,78000.0,26734.0
Manager School Incubation,501773,500211,13610,Innovation and Incubation,1.0,63800.0,63800.0,23717.0
