title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Re-Engagement Coordinator,501553,482043,05281,Office of Education Options,1.0,74199.04,74199.04,25288.0
Re-Engagement Coordinator,501553,478395,10875,Citywide Student Support and Engagement,1.0,63800.0,63800.0,23717.0
Re-Engagement Coordinator,501553,478396,10875,Citywide Student Support and Engagement,1.0,63800.0,63800.0,23717.0
Re-Engagement Coordinator,501553,483146,10875,Citywide Student Support and Engagement,1.0,63800.0,63800.0,23717.0
Re-Engagement Coordinator,501553,515465,10875,Citywide Student Support and Engagement,1.0,63800.0,63800.0,23717.0
