title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Military Property Custodian,001842,504088,41111,Marine Leadership Academy at Ames,1.0,49684.19,49684.19,20718.0
Military Property Custodian,001842,291260,45221,Hyman G. Rickover Naval Academy,1.0,49684.19,49684.19,20718.0
Military Property Custodian,001842,374678,45231,Air Force Academy High School,1.0,49684.19,49684.19,20718.0
Military Property Custodian,001842,153865,46381,Carver Military High School,1.0,52175.1,52175.1,21248.0
Military Property Custodian,001842,329749,55011,Phoenix Military Academy,1.0,47246.69,47246.69,20201.0
Military Property Custodian,001842,149197,70070,Chicago Military Academy - Bronzeville,1.0,47246.69,47246.69,20201.0
