title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Transportation Routing Splst,501830,427589,11870,Student Transportation,1.0,47000.0,47000.0,20148.0
Transportation Routing Splst,501830,429156,11870,Student Transportation,1.0,50000.0,50000.0,20786.0
Transportation Routing Splst,501830,497164,11870,Student Transportation,1.0,47000.0,47000.0,20148.0
Transportation Routing Splst,501830,499663,11870,Student Transportation,1.0,56000.0,56000.0,22060.0
Transportation Routing Splst,501830,513291,11870,Student Transportation,1.0,50000.0,50000.0,20786.0
Transportation Routing Splst,501830,513292,11870,Student Transportation,1.0,47000.0,47000.0,20148.0
