title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
Project Manager -Teacher,600754,500106,10810,Teaching and Learning Office,1.0,108220.13,108220.13,34253.0
Project Manager -Teacher,600754,510992,10810,Teaching and Learning Office,1.0,86984.54,86984.54,29526.0
Project Manager -Teacher,600754,495271,10825,Professional Learning Office,1.0,89300.0,89300.0,30041.0
