title,job_code,position_number,unit_number,unit_name,time_equivalent,salary,fte_salary,benefit_cost
School Support Representative,501287,258040,15010,School Support Center,1.0,43000.0,43000.0,19298.0
School Support Representative,501287,258153,15010,School Support Center,1.0,43000.0,43000.0,19298.0
School Support Representative,501287,259409,15010,School Support Center,1.0,40000.0,40000.0,18661.0
